Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.496294
Longitude: -46.620088
Altitude: 785.64
Situacao: Operante
Data Inicial: 2017-04-12
Data Final: 2017-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2017-04-18;1400;0;930,7;1020,943527;931,1;930,7;1695,321;22;19,9;12,4;20,3;19;13,1;11,5;12,8;66;58;62;143;8,5;3;
2017-04-18;1500;0;930,2;1020,041966;930,7;930,2;2247,822;23;21;10,8;21,3;19,9;12,9;10,2;13,4;62;50;52;128;7,7;3,3;
2017-04-18;1600;0;929,6;1019,097366;930,2;929,6;3094,975;25;21,9;11,5;22,7;21;12,6;10;13,3;53;46;52;121;6,7;2,7;
2017-04-18;1700;0;929,1;1018,644523;929,6;929,1;1871,078;25;21,6;12,2;22,1;21,4;12,5;10,5;13,6;57;48;55;146;8,6;3,4;
2017-04-18;1800;0;928,7;1018,365181;929,2;928,6;2412,924;25;21,1;12,2;22,7;20,8;13,2;11,1;14,1;59;50;57;133;8,6;3,6;
2017-04-18;1900;0;928,7;1018,397091;928,8;928,6;1350,47;25;21;11,7;21,4;20,5;12,2;10,6;13,8;57;52;55;135;8,6;2,9;
2017-04-18;2000;0;929,2;1019,265904;929,2;928,7;803,955;24;20;10,2;21,1;19,9;12;10,2;13;58;53;53;139;7,2;3,2;
2017-04-18;2100;0;929,6;1020,18998;929,6;929,1;198,055;23;18,5;11,4;20;18,5;11,5;10,2;12,5;63;53;63;120;8,6;3,9;
2017-04-18;2200;0;929,7;1020,560724;929,7;929,5;-3,539;21;17,7;11,7;18,5;17,7;11,8;11,2;12,4;68;63;68;132;8,6;2,2;
2017-04-18;2300;0;930;1021,053985;930,1;929,6;-3,54;20;17,2;11,8;17,7;17,2;12;11,6;12,4;70;68;70;124;8,7;2,8;
2017-04-19;0000;0;930,5;1021,767562;930,6;930;-3,54;19;16,7;12,2;17,2;16,7;12,2;11,7;12,4;75;70;75;117;8,6;3,4;
2017-04-19;0100;0;930,7;1021,987179;930,7;930,5;-3,54;19;16,7;12,4;16,7;16,5;12,4;12,2;12,4;76;75;75;115;8,1;3,6;
2017-04-19;0200;0;930,5;1021,767562;930,7;930,5;-3,349;19;16,7;12;16,9;16,7;12,6;12;12,4;76;74;74;112;8,2;3,9;
2017-04-19;0300;0;930,4;1021,856065;930,6;930,4;-3,54;18;16,1;12,3;16,7;16,1;12,4;12,1;12,3;78;74;78;106;8;3,7;
2017-04-19;0400;0;930;1021,483013;930,4;930;-3,54;18;15,9;12;16,2;15,9;12,4;12;12,3;78;77;78;116;7,7;2,9;
2017-04-19;0500;0;929,6;1021,076821;930;929,6;-3,54;18;15,8;11,8;16;15,8;12,1;11,7;12,3;78;76;77;109;7,8;3,4;
2017-04-19;0600;0;929,4;1020,923509;929,6;929,3;-3,54;17;15,6;11,4;15,8;15,5;11,8;11,4;12,3;77;76;76;116;6,8;2,6;
2017-04-19;0700;0;929,4;1021,056535;929,4;929,3;-3,54;17;15,2;11,3;15,6;15,2;11,4;11,3;12,3;78;76;78;111;5,5;2,3;
2017-04-19;0800;0;929,5;1021,233062;929,5;929,4;-3,54;17;15;11,2;15,2;14,9;11,4;11,2;12,3;79;78;78;109;4;2,1;
2017-04-19;0900;0;929,9;1021,739329;929,9;929,5;-3,54;16;14,8;11;15;14,8;11,2;11;12,3;78;78;78;121;4,8;2,1;
2017-04-19;1000;0;930,3;1021,978666;930,3;929,8;75,966;17;15,4;11,1;15,4;14,8;11,3;11;12,2;78;76;76;102;5,2;2,9;
2017-04-19;1100;0;930,8;1022,295384;930,8;930,3;377,945;17;16,1;11,1;16,1;15,3;11,3;11;12,2;76;72;72;108;6,8;3,6;
2017-04-19;1200;0;931;1022,184788;931;930,7;770,579;18;17,1;11,3;17,2;16,1;11,4;11;12,5;72;68;69;91;7,1;3,2;
2017-04-19;1300;0;930,9;1021,779824;931,2;930,9;1167,327;19;18;11,1;18,1;17,1;11,6;11;12,8;69;64;64;99;8,6;4,5;
2017-04-19;1400;0;930,4;1020,937904;930,9;930,4;1424,246;20;18,9;10,8;19,3;18;11,5;10,6;12,9;65;58;59;103;8,1;4,7;
2017-04-19;1500;0;929,7;1019,621678;930,4;929,7;1915,561;21;20,6;9,6;20,7;18,8;11,4;9,5;13,5;60;49;49;80;8,8;3,5;
2017-04-19;1600;0;928,5;1017,891463;929,7;928,5;2811,129;23;21,9;10,4;21,9;20,2;10,8;9,1;14,1;52;47;48;84;10,2;3,8;
2017-04-19;1700;0;927,8;1016,902811;928,5;927,8;3321,348;24;22,6;9,6;23;21,6;11;9,3;14,2;50;42;44;69;9;3,7;
2017-04-19;1800;0;927,5;1016,763523;927,8;927,5;2293,734;25;22;9,3;23,2;21,8;10,3;8,2;14,2;46;39;44;90;8,9;4,3;
2017-04-19;1900;0;927,4;1016,653898;927,5;927,3;1205,628;25;22;11,9;22,2;21,6;12,1;9,2;14,2;54;44;53;95;7,9;3,3;
2017-04-19;2000;0;927,5;1017,08119;927,6;927,4;887,041;25;21;12,3;22;20,9;12,6;11,7;12,9;58;52;58;131;7;2,9;
2017-04-19;2100;0;927,6;1017,639447;927,6;927,4;168,903;23;19,6;12,3;21;19,6;12,5;12,3;12,5;63;58;63;121;6,7;2,5;
2017-04-19;2200;0;927,6;1017,995079;927,7;927,5;-3,54;22;18,5;12,6;19,7;18,5;13,1;12,2;12,4;69;62;69;121;6,5;3,5;
2017-04-19;2300;0;928;1018,694581;928;927,6;-3,54;20;17,7;12,5;18,5;17,7;12,6;12,5;12,4;72;69;72;124;7,4;2,2;
2017-04-20;0000;0;928,4;1019,264554;928,4;928;-3,54;20;17,3;12,2;17,7;17,3;12,5;12,2;12,4;72;71;72;108;5,7;2,3;
2017-04-20;0100;0;928,5;1019,505614;928,6;928,3;-3,54;19;16,9;12,4;17,3;16,9;12,5;12,2;12,4;75;72;75;117;5,8;1,9;
2017-04-20;0200;0;928,6;1019,648297;928,6;928,5;-3,533;19;16,8;12,7;17;16,7;12,7;12,4;12,3;77;75;77;112;4,8;2,3;
2017-04-20;0300;0;928,6;1019,615416;928,7;928,5;-2,99;19;16,9;13,3;17;16,8;13,3;12,7;12,3;79;76;79;119;5,5;2,6;
2017-04-20;0400;0;928,3;1019,154767;928,7;928,3;-1,137;19;17,3;13,3;17,3;16,9;13,4;13,3;12,3;79;77;77;91;6,1;2,6;
2017-04-20;0500;0;927,6;1018,48458;928,3;927,6;-3,525;19;17;13,4;17,3;16,9;13,4;13,3;12,3;80;77;80;92;6,1;2,4;
2017-04-20;0600;0;927,3;1018,253692;927,6;927,2;-3,54;18;16,7;13,5;17;16,6;13,5;13,3;12,3;81;80;81;84;7,9;2,2;
2017-04-20;0700;0;926,9;1017,913134;927,3;926,8;-3,531;18;16,4;13,4;16,7;16,4;13,5;13,3;12,2;83;81;83;76;7,9;3,2;
2017-04-20;0800;0;926,8;1017,836251;926,9;926,7;-3,54;18;16,3;13,3;16,5;16,3;13,4;13,2;12,2;83;82;82;67;8,8;3,6;
2017-04-20;0900;0;927,1;1018,231683;927,2;926,7;-3,54;18;16,1;13,2;16,4;16,1;13,3;13,1;12,2;83;81;83;80;8,4;2,9;
2017-04-20;1000;0;927,6;1018,714832;927,6;927,1;56,579;18;16,3;13,4;16,3;16,1;13,4;13,2;12,2;83;83;83;81;7;2,8;
2017-04-20;1100;0;928;1019,022351;928;927,6;372,321;18;16,7;13,7;16,8;16,3;13,8;13,4;12,4;84;82;82;78;6,3;2,9;
2017-04-20;1200;0;928,2;1018,914127;928,3;928;1075,099;19;17,7;13,7;18,3;16,7;14,3;13,4;12,9;82;76;78;90;6,1;2,8;
2017-04-20;1300;0;927,8;1017,666014;928,3;927,8;2645,065;21;20,2;13,9;20,9;17,6;14,9;13,6;13,9;78;66;67;84;5,6;2,8;
2017-04-20;1400;0;927,1;1016,325026;927,8;927,1;3233,316;23;22;14,6;22;19,8;14,9;13,8;14,1;70;63;63;88;6,2;1,8;
2017-04-20;1500;0;925,9;1014,381993;927,1;925,9;3366,671;25;24;15,1;24,1;21,7;15,5;14,1;14,2;63;56;58;74;4;1,9;
2017-04-20;1600;0;925,1;1013,133559;925,9;925,1;3300,916;26;25,2;14,8;25,4;23,4;15,7;14,1;14,2;59;51;52;99;5,3;1,5;
2017-04-20;1700;0;924,4;1012,212992;925,1;924,4;3073,599;28;25,7;14,4;26,5;24,9;15,7;14,1;14,2;54;48;50;39;4,2;1,5;
2017-04-20;1800;0;923,7;1011,109939;924,4;923,7;2553,908;29;26,8;14,9;27,7;25,7;15,6;14,3;13,2;52;45;48;29;3,7;,9;
2017-04-20;1900;0;923,2;1010,440944;923,7;923,2;1354,96;30;27,2;14,4;27,9;26,7;15,5;13,8;14,1;50;42;45;87;4;,9;
2017-04-20;2000;0;923,1;1010,636297;923,2;923,1;740,675;30;26,2;15,7;27,5;26,2;15,8;14,1;12,8;53;44;52;41;4,8;2;
2017-04-20;2100;0;923,2;1011,299884;923,3;923,1;132,007;28;24,4;16,2;26,2;24,4;16,3;15,6;12,5;61;52;61;37;5,3;2,2;
2017-04-20;2200;0;923,5;1011,970707;923,5;923,2;-3,54;26;23,3;16,1;24,4;23,3;16,2;16;12,5;64;61;64;43;5,3;1,7;
2017-04-20;2300;0;924;1012,706482;924;923,5;-3,54;25;22,7;16;23,3;22,6;16,2;16;12,4;67;64;66;60;5,4;1,5;
2017-04-21;0000;0;924,3;1013,255551;924,4;924;-3,54;24;22;16;22,9;22;16,1;15,8;12,4;69;65;69;74;5,3;2;
2017-04-21;0100;0;924,2;1013,526043;924,4;924,1;-3,54;24;20,8;15,7;22,1;20,8;16,1;15,7;12,4;72;69;72;77;7,1;3;
2017-04-21;0200;0;924,4;1014,032659;924,5;924,1;-3,54;23;19,9;15,2;20,8;19,9;15,7;15,2;12,4;74;72;74;69;7;1,6;
2017-04-21;0300;0;924,3;1014,051225;924,5;924,2;-3,54;22;19,5;15;20;19,5;15,2;15;12,4;75;74;75;71;5,4;2;
2017-04-21;0400;0;924,1;1013,928222;924,4;924,1;-3,54;21;19,2;14,9;19,5;19,2;15,1;14,9;12,4;77;75;77;70;4,9;2,3;
2017-04-21;0500;0;923,8;1013,760164;924,1;923,8;-3,54;21;18,7;14,8;19,2;18,7;15;14,8;12,4;78;77;78;74;5,1;1,3;
2017-04-21;0600;0;923,4;1013,385787;923,8;923,4;-3,54;20;18,5;14,7;18,7;18,5;14,8;14,7;12,3;79;78;79;70;4,4;1,7;
2017-04-21;0700;0;923,8;1013,760164;924,1;923,3;-3,17;20;18,7;14,7;18,8;18,5;14,8;14,7;12,3;79;78;78;241;5,2;1;
2017-04-21;0800;0;923,9;1013,708781;923,9;923,7;-3,54;20;19,2;15,2;19,2;18,6;15,2;14,6;12,3;79;78;78;344;2,7;1,2;
2017-04-21;0900;0;924,2;1014,166835;924,2;923,9;-3,536;20;18,8;14,8;19,6;18,8;15,4;14,7;12,3;78;76;77;58;3,2;1,3;
2017-04-21;1000;0;924,4;1014,193062;924,4;924,1;48,69;20;19,4;15,1;19,4;18,8;15,1;14,8;12,3;78;76;77;21;3,3;1,6;
2017-04-21;1100;,4;925;1014,626795;925;924,4;258,927;21;20,1;16,1;20,1;19,4;16,2;15,2;12,4;80;76;78;356;4,4;1,3;
2017-04-21;1200;0;925,2;1014,622695;925,2;924,9;399,602;21;20,8;15,2;20,8;20,1;16,1;15,2;12,4;78;70;71;16;5,2;2,4;
2017-04-21;1300;0;925,1;1014,227362;925,3;925,1;765,148;22;21,7;15,3;21,7;20,8;15,5;15,2;12,6;71;67;67;13;5,4;2,4;
2017-04-21;1400;0;924,8;1013,489166;925,2;924,7;1111,403;23;23;15,7;23;21,7;16,1;15,2;13;68;63;64;338;5,4;2,1;
2017-04-21;1500;0;924,1;1012,503365;924,8;924,1;1520,47;25;23,7;15,8;24,2;23;16,2;15,5;12,9;64;60;61;331;8,7;3,8;
2017-04-21;1600;0;923,3;1011,626833;924,1;923,3;1200,899;25;23,7;16,1;24,1;23,5;16,1;15,5;12,7;63;60;62;329;9,8;3,2;
2017-04-21;1700;0;922,6;1010,673596;923,3;922,5;1181,78;26;24,3;16,2;24,6;23,6;16,6;15,9;12,8;63;59;61;337;10,1;3,5;
2017-04-21;1800;0;922,4;1010,578571;922,6;922,3;410,815;26;23,9;15,9;24,3;23,9;16,4;15,8;12,6;62;60;61;335;10;3,9;
2017-04-21;1900;0;922,4;1011,015571;922,6;922,4;171,442;25;22,5;17,1;23,9;22,4;17,1;15,9;12,5;72;61;71;315;10;2,4;
2017-04-21;2000;0;922,8;1011,453999;922,8;922,4;157,631;24;22,5;17,2;22,6;22,2;17,3;17,1;12,4;74;71;72;316;7,7;3,9;
2017-04-21;2100;0;922,8;1011,516809;923,1;922,8;19,169;24;22,3;16,6;22,5;22,1;17,3;16,6;12,4;73;70;70;304;7,7;1,5;
2017-04-21;2200;0;923,3;1012,15931;923,3;922,8;-3,376;24;22;16,6;22,3;22;16,7;16,6;12,3;72;70;72;319;4,6;1,2;
2017-04-21;2300;0;924,2;1013,303915;924,2;923,2;-2,821;23;21,5;16,5;22,1;21,5;16,8;16,5;12,3;73;71;73;260;6,3;2,5;
2017-04-22;0000;13,6;925,3;1015,991971;925,4;924,2;1,073;22;16,9;15,4;21,5;16,9;16,6;15,2;12,2;91;73;91;242;12,8;2,1;
2017-04-22;0100;1,6;925,1;1015,543729;925,3;924,7;-2,379;20;17,6;15,7;17,7;16,8;16;15,3;12,2;91;89;89;315;4,3;1,6;
2017-04-22;0200;1,2;924,5;1014,885069;925,2;924,5;-2,528;20;17,6;15,5;17,8;17,5;15,7;15,4;12,2;89;87;88;263;4,5;1,3;
2017-04-22;0300;0;924,4;1014,515595;924,6;924,4;-2,021;20;18,4;15,8;18,4;17,5;15,9;15,5;12,2;88;85;85;340;3,5;1,5;
2017-04-22;0400;0;924;1014,141357;924,4;924;1,552;20;18,2;15,4;18,4;18;15,7;15,4;12,2;85;83;84;297;4,8;2,3;
2017-04-22;0500;0;924,1;1014,283529;924,1;923,8;1,373;20;18,1;15,4;18,3;18,1;15,6;15,3;12,2;85;84;84;302;5,9;2,8;
2017-04-22;0600;0;923,6;1013,929619;924,1;923,6;-2,213;20;17,5;14,6;18,1;17,5;15,4;14,6;12,2;85;83;83;303;6,3;2,9;
2017-04-22;0700;0;923,7;1014,169805;923,7;923,4;-3,54;19;17,1;13,9;17,5;17,1;14,7;13,9;12,2;83;80;81;274;6,2;2,1;
2017-04-22;0800;0;923,7;1014,267857;923,8;923,6;-3,54;19;16,8;13,4;17,1;16,8;14,1;13,4;12,2;83;80;80;311;9,4;4,7;
2017-04-22;0900;0;924,6;1015,420152;924,6;923,6;-3,54;18;16,3;13,2;16,9;16,3;13,5;13,2;12,1;83;80;82;280;9,4;2,4;
2017-04-22;1000;0;925,3;1016,156028;925,4;924,6;34,772;18;16,4;12,6;16,4;16,2;13,2;12,6;12,3;82;78;78;299;7,1;3,2;
2017-04-22;1100;0;926,3;1017,155607;926,3;925,3;625,179;18;16,7;12,7;16,8;16,4;13;12,6;12,8;80;77;77;283;8,7;3,6;
2017-04-22;1200;0;927,1;1017,706623;927,1;926,2;1565,388;20;17,7;12,5;18;16,6;13,2;12,4;13,2;78;72;72;282;8,1;2,8;
2017-04-22;1300;0;927,2;1017,361854;927,3;927,1;2565,953;22;19,1;12,5;19,5;17,6;13,5;12,5;13,7;73;66;66;280;6,7;2,3;
2017-04-22;1400;0;927,2;1016,847926;927,4;927,2;3031,766;23;20,7;12,7;21,2;19;13,8;12,6;13,3;68;60;60;254;5,6;2,4;
2017-04-22;1500;0;926,9;1016,295985;927,3;926,9;1630,332;24;21,4;13;21,4;19,9;13,3;12,2;14,2;64;58;59;240;4,8;1,9;
2017-04-22;1600;0;926,5;1016,11217;926,9;926,5;1108,463;24;20,6;12,4;21,8;20,6;13,1;11,9;12,7;61;55;59;223;4,2;1,2;
2017-04-22;1700;0;926,1;1015,323705;926,5;926,1;1163,016;24;21,7;13,4;22;20,2;13,6;12,3;13,2;63;56;59;241;4;,9;
2017-04-22;1800;0;926,1;1015,609682;926,1;926;686,664;24;20,8;13,1;22;20,7;13,6;11,7;12,5;62;52;61;256;5,2;,4;
2017-04-22;1900;,2;927;1017,59685;927;926,1;288,943;23;17,7;15,4;20,8;17,7;15,4;12,7;12,6;86;60;86;185;6,1;2,5;
2017-04-22;2000;,8;927,6;1018,386257;927,6;927;174,247;21;17,3;15,3;17,9;17,3;15,5;15,1;12,5;88;85;88;186;6,1;1,9;
2017-04-22;2100;,6;928,4;1019,395813;928,4;927,7;27,994;20;16,9;15,1;17,3;16,8;15,3;14,9;12,4;89;88;89;190;7,2;2,4;
2017-04-22;2200;0;928,9;1019,879108;928,9;928,4;-1,623;19;17,1;14,4;17,1;16,9;15,1;14,4;12,4;89;84;84;186;6,3;2,8;
2017-04-22;2300;0;929,6;1020,614822;929,6;928,9;,52;19;17,2;14,5;17,3;17;14,5;14,4;12,4;85;83;84;183;6,1;3;
2017-04-23;0000;0;929,9;1020,878554;930;929,6;-1,311;19;17,4;14,3;17,4;17,2;14,5;14,3;12,4;84;82;82;151;5,9;1,7;
2017-04-23;0100;0;930,1;1021,06533;930,1;929,9;-,864;19;17,5;14,3;17,5;17,4;14,4;14,2;12,4;82;81;81;183;5,1;2,4;
2017-04-23;0200;0;930,1;1021,130937;930,2;930,1;-1,037;19;17,3;14,3;17,5;17,3;14,3;14,1;12,3;82;80;82;183;6;2;
2017-04-23;0300;0;929,7;1020,889094;930,2;929,6;-3,244;19;16,7;14,6;17,4;16,6;14,6;14,2;12,3;87;82;87;179;4,8;1,9;
2017-04-23;0400;0;929,4;1020,526736;929,7;929,4;-3,513;19;16,8;14,7;17,1;16,7;14,7;14,5;12,3;88;85;88;186;4,8;1,5;
2017-04-23;0500;,4;929,1;1020,197321;929,4;929,1;-1,87;19;16,8;15,1;16,8;16,5;15,1;14,6;12,3;90;88;90;172;5,4;2;
2017-04-23;0600;0;929;1020,054621;929,2;929;-,734;18;16,9;14,2;17;16,7;15,1;14,2;12,3;90;84;84;146;5,8;1,7;
2017-04-23;0700;0;929,2;1020,274224;929,2;929;-1,647;19;16,9;14,1;16,9;16,8;14,3;14,1;12,2;85;83;84;143;7,1;1,7;
2017-04-23;0800;0;929,2;1020,241345;929,2;929,1;-1,975;19;17;13,9;17;16,9;14,1;13,9;12,2;84;82;82;138;5,2;1,2;
2017-04-23;0900;0;929,6;1020,911285;929,6;929,2;-2,182;18;16,3;14,6;17;16,2;14,6;13,9;12,1;90;82;90;161;4,4;1,1;
2017-04-23;1000;,4;930,3;1021,713127;930,3;929,6;19,417;18;16,2;14,6;16,4;16,1;14,7;14,4;12,1;90;90;90;139;5,4;1,6;
2017-04-23;1100;0;930,9;1022,206795;930,9;930,3;267,072;18;16,7;14;16,9;16,2;14,8;14;12,2;90;84;84;152;6,3;3,2;
2017-04-23;1200;0;931,5;1022,602252;931,6;930,9;629,391;19;17,5;13,6;17,5;16,7;14;13,5;12,3;84;78;78;139;6,4;2,5;
2017-04-23;1300;0;931,6;1022,352295;931,7;931,5;1436,839;20;18,6;13,3;19;17,5;14,4;13,1;12,9;79;71;71;128;6,8;2,6;
2017-04-23;1400;0;931,2;1021,588889;931,6;931,2;1751,245;21;19,6;13,3;19,6;18,5;14,2;12,6;12,8;72;66;67;122;7;2,3;
2017-04-23;1500;0;930,6;1020,73722;931,2;930,6;1473,571;22;20,2;12,9;20,2;19;13,6;12,6;12,9;69;63;63;122;6,8;2,4;
2017-04-23;1600;0;929,7;1019,750046;930,6;929,7;1291,755;23;20,2;12,9;20,8;19,9;13,7;12,4;12,7;65;61;63;135;6,2;2,1;
2017-04-23;1700;0;929;1018,821962;929,8;929;863,586;23;20,7;12,8;20,8;20,1;13,4;12,3;12,9;64;60;61;124;5,8;1,7;
2017-04-23;1800;0;928,5;1018,465923;929;928,5;852,064;23;20,1;12,8;21;20,1;13,5;12,8;12,9;64;60;63;158;7,7;3,7;
2017-04-23;1900;0;928,6;1018,833331;928,6;928,4;695,897;22;19,3;13,5;20,3;19,3;13,7;12,7;12,6;70;63;69;164;7,9;3,2;
2017-04-23;2000;0;929;1019,466543;929;928,6;297,671;22;18,7;13,5;19,4;18,7;13,8;13,4;12,5;73;69;72;139;7,6;2,4;
2017-04-23;2100;0;929,3;1020,023623;929,3;929;38,961;21;18;13,1;18,7;18;13,8;13,1;12,4;76;72;73;126;7,6;2,9;
2017-04-23;2200;0;929,8;1020,703231;929,8;929,3;-1,363;20;17,6;13,4;18,1;17,6;13,4;13;12,4;76;72;76;131;7,8;2,8;
2017-04-23;2300;0;930,3;1021,317689;930,3;929,8;-,953;20;17,4;13,3;17,6;17,3;13,5;13,2;12,4;78;76;77;129;8,3;2,2;
2017-04-24;0000;0;930,7;1021,855405;930,8;930,3;-1,752;19;17,1;12,4;17,4;17;13,3;12,3;12,3;77;74;74;113;8,2;3,3;
2017-04-24;0100;0;930,9;1022,140847;930,9;930,7;-2,393;19;16,9;11,5;17,1;16,8;12,4;11,4;12,3;74;70;71;108;7,4;3,7;
2017-04-24;0200;0;930,8;1022,031046;930,9;930,8;-3,442;19;16,9;10,8;17;16,9;11,6;10,8;12,2;71;67;67;106;7,8;3,8;
2017-04-24;0300;0;930,6;1021,844395;930,8;930,5;-2,755;19;16,8;10,4;16,9;16,8;11;10,4;12,2;68;66;66;105;8;4,4;
2017-04-24;0400;0;930;1021,317525;930,6;930;-3,306;18;16,4;10,5;16,8;16,4;10,5;10,3;12,2;68;66;68;112;8;3,3;
2017-04-24;0500;0;929,7;1021,087257;930;929,7;-3,54;18;16,1;10,7;16,4;16,1;10,7;10,4;12,1;70;68;70;118;8,4;2,6;
2017-04-24;0600;0;929,3;1020,7473;929,8;929,3;-3,54;18;15,8;10,8;16,2;15,8;10,8;10,7;12,1;72;70;72;115;5,7;2,3;
2017-04-24;0700;0;929,1;1020,627176;929,4;929,1;-3,54;17;15,5;11,3;15,9;15,5;11,3;10,9;12,1;76;72;76;111;4,9;2,5;
2017-04-24;0800;0;928,9;1020,4407;929,2;928,9;-3,513;17;15,4;11,5;15,6;15,4;11,5;11,3;12,1;78;76;78;102;4,7;2,6;
2017-04-24;0900;0;929,3;1020,913384;929,4;928,9;-3,54;17;15,3;10,6;15,4;15,2;11,5;10,6;12,1;78;74;74;76;5,2;2,2;
2017-04-24;1000;0;929,8;1021,462675;929,8;929,3;37,295;17;15,3;11;15,4;15;11;10,5;12,2;76;73;76;76;5,8;2,6;
2017-04-24;1100;0;930,2;1021,207905;930,2;929,8;757,488;18;17,4;12,4;17,4;15,3;12,4;11;12,9;76;72;73;64;7,5;2,5;
2017-04-24;1200;0;930,5;1021,210256;930,6;930,2;1786,545;20;18,4;12;19,2;17,1;12,7;11,7;13,2;73;64;66;76;9,3;3;
2017-04-24;1300;0;930,5;1020,499055;930,6;930,5;2604,784;22;20,6;12,9;20,6;18,4;13;11,8;13,9;67;61;61;72;9,5;3,2;
2017-04-24;1400;0;929,8;1019,53946;930,5;929,8;3255,977;24;21,2;13;22,2;20,5;13,7;12,2;14,1;62;57;59;86;8;3,4;
2017-04-24;1500;0;928,9;1017,888024;929,8;928,9;3535,613;25;23,3;14,2;23,3;21,3;14,5;13;14,1;60;54;57;104;6,7;2,4;
2017-04-24;1600;0;927,7;1016,260454;928,9;927,7;3569,175;26;24,3;14,1;24,7;23,1;14,8;13,2;14,1;57;51;53;108;5,4;1,5;
2017-04-24;1700;0;926,7;1014,916749;927,7;926,7;2832,618;27;25,1;14,5;25,9;24,3;15,7;13,4;14,2;57;48;52;105;4,5;,9;
2017-04-24;1800;0;926,3;1014,231924;926,7;926,3;2027,989;28;25,9;14,8;26;24,5;15,1;13,6;14,1;54;48;51;85;3,6;1;
2017-04-24;1900;0;925,9;1013,609875;926,3;925,9;1842,255;29;26,5;14,5;27,2;25,7;15,1;13,7;14,1;51;45;48;314;3,1;,9;
2017-04-24;2000;0;926,2;1014,245619;926,2;925,9;709,652;29;25,5;14,4;26,6;25,3;14,7;13,7;12,9;52;46;50;144;3;,5;
2017-04-24;2100;0;926,6;1015,556089;926,6;926,2;107,932;28;22,7;15,9;25,5;22,7;15,9;14,1;12,5;66;49;66;165;4,4;2,4;
2017-04-24;2200;0;927,5;1017,626443;927,5;926,6;-3,54;25;19,3;15,6;22,7;19,3;15,9;15,6;12,5;79;66;79;192;6,4;2,3;
2017-04-24;2300;0;928,2;1018,52382;928,2;927,5;-2,695;23;18,9;15,6;19,3;18,9;15,8;15,5;12,4;81;79;81;182;5,4;2,2;
2017-04-25;0000;0;928,5;1018,755929;928,5;928,2;-1,271;22;19,2;15,9;19,2;18,9;16;15,6;12,4;82;81;81;149;4,8;1,9;
2017-04-25;0100;0;928,4;1018,710901;928,6;928,3;-1,102;22;19;15,7;19,2;18,9;15,9;15,6;12,4;82;81;81;140;4,5;1,4;
2017-04-25;0200;0;928,3;1018,633551;928,4;928,3;-1,587;21;18,9;15,7;19,1;18,8;15,8;15,5;12,4;82;80;82;131;4,3;1,5;
2017-04-25;0300;0;927,9;1018,194627;928,3;927,9;-1,291;21;18,9;15,7;19;18,8;15,8;15,7;12,4;82;82;82;112;4,9;2,2;
2017-04-25;0400;0;927,4;1017,645972;927,9;927,4;-,909;21;18,9;15,5;19,1;18,9;15,8;15,4;12,3;82;80;80;88;6,9;2,9;
2017-04-25;0500;0;926,7;1017,039811;927,4;926,7;-1,74;21;18,4;15,2;19;18,4;15,6;15,2;12,3;82;80;82;76;9;2,9;
2017-04-25;0600;0;926,1;1016,41376;926,7;926,1;-2,298;21;18,3;15,3;18,4;18,3;15,3;15,2;12,3;83;82;83;62;9,3;2,6;
2017-04-25;0700;0;925,6;1015,897446;926,1;925,6;-,94;20;18,2;15,2;18,3;18,1;15,3;15,2;12,3;83;82;83;75;6,6;2,5;
2017-04-25;0800;0;925;1015,303832;925,6;925;-1,646;20;18;15;18,2;18;15,2;15;12,3;83;82;83;76;6,2;2,9;
2017-04-25;0900;0;925,4;1015,775392;925,4;924,9;-2,101;20;17,9;15;18,1;17,9;15,1;15;12,2;83;83;83;81;7;3;
2017-04-25;1000;0;925,8;1016,181933;925,8;925,4;53,018;20;18;14,9;18,1;17,9;15,1;14,9;12,2;83;82;82;77;6,4;2,9;
2017-04-25;1100;0;926,1;1016,058194;926,1;925,8;717,716;21;19,4;15;19,5;18;15,4;14,8;12,6;82;75;76;66;7;2,3;
